1	32
2	30
3	48
4	29
5	31
6	27
7	33
8	45
9	23
10	48
11	40
12	44
13	28
14	57
15	83
16	46
17	44
18	68
19	50
20	60
21	24
22	61
23	46
24	64
25	45
26	64
27	71
28	56
29	63
30	76
31	94
32	61
33	66
34	79
35	77
36	75
37	80
38	141
39	79
40	66
41	75
42	68
43	110
44	61
45	58
46	27
47	85
48	461
49	200
50	64
51	55
52	30
